时间,交易量中位数
"2017-10-04 00:00","27624.258",
"2017-10-05 00:00","25495.945",
"2017-10-06 00:00","29018.76",
"2017-10-07 00:00","19392.982",
"2017-10-08 00:00","1477.8337",
"2017-10-09 00:00","29212.072",
"2017-10-10 00:00","16104.992",
"2017-10-11 00:00","2943.551",
"2017-10-12 00:00","2477.3616",
"2017-10-13 00:00","20596.31",
"2017-10-14 00:00","25654.861",
"2017-10-15 00:00","28481.953",
"2017-10-16 00:00","26515.26",
"2017-10-17 00:00","3217.1184",
"2017-10-18 00:00","26503.92",
"2017-10-19 00:00","14895.439",
"2017-10-20 00:00","2702.5286",
"2017-10-21 00:00","3491.551",
"2017-10-22 00:00","28784.656",
"2017-10-23 00:00","23589.035",
"2017-10-24 00:00","25387.557",
"2017-10-25 00:00","28223.88",
"2017-10-26 00:00","2975.38",
"2017-10-27 00:00","22464.031",
"2017-10-28 00:00","18550.195",
"2017-10-29 00:00","14014.394",
"2017-10-30 00:00","2990.0176",
"2017-10-31 00:00","22245.32",
"2017-11-01 00:00","12443.123",
"2017-11-02 00:00","13452.036",
"2017-11-03 00:00","23065.186",
"2017-11-04 00:00","24400.95",
"2017-11-05 00:00","48170.69",
"2017-11-06 00:00","32121.451",
"2017-11-07 00:00","27954.625",
"2017-11-08 00:00","31818.893",
"2017-11-09 00:00","21868.459",
"2017-11-10 00:00","13025.225",
"2017-11-11 00:00","18285.852",
"2017-11-12 00:00","29166.324",
"2017-11-13 00:00","32753.975",
"2017-11-14 00:00","32258.46",
"2017-11-15 00:00","13467.386",
"2017-11-16 00:00","29708.264",
"2017-11-17 00:00","23749.729",
"2017-11-18 00:00","20173.46",
"2017-11-19 00:00","21683.318",
"2017-11-20 00:00","24378.15",
"2017-11-21 00:00","23422.883",
"2017-11-22 00:00","26224.982",
"2017-11-23 00:00","23484.389",
"2017-11-24 00:00","22387.453",
"2017-11-25 00:00","19495.914",
"2017-11-26 00:00","21464.594",
"2017-11-27 00:00","21622.168",
"2017-11-28 00:00","22151.469",
"2017-11-29 00:00","23180.39",
"2017-11-30 00:00","25632.4",
"2017-12-01 00:00","2674.102",
"2017-12-02 00:00","27492.488",
"2017-12-03 00:00","2963.0906",
"2017-12-04 00:00","25515.883",
"2017-12-05 00:00","13298.013",
"2017-12-06 00:00","25139.254",
"2017-12-07 00:00","24781.809",
"2017-12-08 00:00","18544.287",
"2017-12-09 00:00","14087.758",
"2017-12-10 00:00","2828.4253",
"2017-12-11 00:00","2476.5347",
"2017-12-12 00:00","19903.008",
"2017-12-13 00:00","18747.086",
"2017-12-14 00:00","18851.307",
"2017-12-15 00:00","21692.154",
"2017-12-16 00:00","23191.785",
"2017-12-17 00:00","25343.28",
"2017-12-18 00:00","21854.086",
"2017-12-19 00:00","18538.473",
"2017-12-20 00:00","20281.803",
"2017-12-21 00:00","16291.711",
"2017-12-22 00:00","18353.965",
"2017-12-23 00:00","2472.3242",
"2017-12-24 00:00","2797.6814",
"2017-12-25 00:00","27764.219",
"2017-12-26 00:00","23059.525",
"2017-12-27 00:00","11565.581",
"2017-12-28 00:00","21509.082",
"2017-12-29 00:00","25811.797",
"2017-12-30 00:00","23653.527",
"2017-12-31 00:00","28703.697",
"2018-01-01 00:00","14087.575",
"2018-01-02 00:00","25091.725",
"2018-01-03 00:00","21600.867",
"2018-01-04 00:00","25484.885",
"2018-01-05 00:00","21426.344",
"2018-01-06 00:00","28904.809",
"2018-01-07 00:00","23699.338",
"2018-01-08 00:00","2646.3328",
"2018-01-09 00:00","20328.055",
"2018-01-10 00:00","12368.397",
"2018-01-11 00:00","2564.847",
"2018-01-12 00:00","15550.94",
"2018-01-13 00:00","3095.825",
"2018-01-14 00:00","34654.2",
"2018-01-15 00:00","11824.099",
"2018-01-16 00:00","25088.652",
"2018-01-17 00:00","27032.84",
"2018-01-18 00:00","25846.37",
"2018-01-19 00:00","2362.6826",
"2018-01-20 00:00","3192.15",
"2018-01-21 00:00","3521.796",
"2018-01-22 00:00","25428.39",
"2018-01-23 00:00","2744.7168",
"2018-01-24 00:00","14902.247",
"2018-01-25 00:00","15441.157",
"2018-01-26 00:00","33172.35",
"2018-01-27 00:00","3540.84",
"2018-01-28 00:00","3653.984",
"2018-01-29 00:00","2663.6714",
"2018-01-30 00:00","36369.49",
"2018-01-31 00:00","36685.945",
"2018-02-01 00:00","17909.988",
"2018-02-02 00:00","2716.529",
"2018-02-03 00:00","2155.3235",
"2018-02-04 00:00","1863.2565",
"2018-02-05 00:00","316.53064",
"2018-02-06 00:00","14820.176",
"2018-02-07 00:00","26372.229",
"2018-02-08 00:00","29676.15",
"2018-02-09 00:00","2745.433",
"2018-02-10 00:00","409.96478",
"2018-02-11 00:00","3051.9539",
"2018-02-12 00:00","1774.1123",
"2018-02-13 00:00","3291.8464",
"2018-02-14 00:00","33446.125",
"2018-02-15 00:00","3107.327",
"2018-02-16 00:00","3131.2686",
"2018-02-17 00:00","3294.7463",
"2018-02-18 00:00","1725.2462",
"2018-02-19 00:00","27092.156",
"2018-02-20 00:00","3151.6875",
"2018-02-21 00:00","3365.27",
"2018-02-22 00:00","30116.758",
"2018-02-23 00:00","17466.738",
"2018-02-24 00:00","4083.5728",
"2018-02-25 00:00","304.05768",
"2018-02-26 00:00","3485.0664",
"2018-02-27 00:00","4013.0713",
"2018-02-28 00:00","3770.8289",
"2018-03-01 00:00","3656.7402",
"2018-03-02 00:00","3307.7107",
"2018-03-03 00:00","2096.5066",
"2018-03-04 00:00","352.15652",
"2018-03-05 00:00","3136.691",
"2018-03-06 00:00","3573.1516",
"2018-03-07 00:00","4233.316",
"2018-03-08 00:00","3501.5403",
"2018-03-09 00:00","2560.8372",
"2018-03-10 00:00","3620.6948",
"2018-03-11 00:00","347.93423",
"2018-03-12 00:00","3013.5334",
"2018-03-13 00:00","27733.066",
"2018-03-14 00:00","3558.8708",
"2018-03-15 00:00","14468.697",
"2018-03-16 00:00","1764.853",
"2018-03-17 00:00","3702.0298",
"2018-03-18 00:00","350.22977",
"2018-03-19 00:00","342.29242",
"2018-03-20 00:00","34892.477",
"2018-03-21 00:00","17970.178",
"2018-03-22 00:00","3085.128",
"2018-03-23 00:00","4126.7803",
"2018-03-24 00:00","1682.152",
"2018-03-25 00:00","29254.035",
"2018-03-26 00:00","36097.676",
"2018-03-27 00:00","3701.0955",
"2018-03-28 00:00","34786.86",
"2018-03-29 00:00","3913.068",
"2018-03-30 00:00","2991.0847",
"2018-03-31 00:00","3143.6836",
"2018-04-01 00:00","3047.5015",
"2018-04-02 00:00","17512.111",
"2018-04-03 00:00","2858.4768",
"2018-04-04 00:00","29550.29",
"2018-04-05 00:00","2795.047",
"2018-04-06 00:00","14695.137",
"2018-04-07 00:00","2860.4888",
"2018-04-08 00:00","364.45105",
"2018-04-09 00:00","3310.7236",
"2018-04-10 00:00","3859.9866",
"2018-04-11 00:00","28470.906",
"2018-04-12 00:00","3427.0996",
"2018-04-13 00:00","28878.463",
"2018-04-14 00:00","3476.3054",
"2018-04-15 00:00","3667.334",
"2018-04-16 00:00","3198.4724",
"2018-04-17 00:00","19732.535",
"2018-04-18 00:00","3451.796",
"2018-04-19 00:00","17285.816",
"2018-04-20 00:00","3386.2314",
"2018-04-21 00:00","27286.51",
"2018-04-22 00:00","172.89429",
"2018-04-23 00:00","2576.1267",
"2018-04-24 00:00","3921.7053",
"2018-04-25 00:00","27639.129",
"2018-04-26 00:00","3574.548",
"2018-04-27 00:00","14440.864",
"2018-04-28 00:00","23203.943",
"2018-04-29 00:00","15771.128",
"2018-04-30 00:00","28207.195",
"2018-05-01 00:00","3100.3462",
"2018-05-02 00:00","3592.074",
"2018-05-03 00:00","280.6681",
"2018-05-04 00:00","21886.764",
"2018-05-05 00:00","2805.4648",
"2018-05-06 00:00","2970.6553",
"2018-05-07 00:00","27253.877",
"2018-05-08 00:00","3517.7886",
"2018-05-09 00:00","3712.19",
"2018-05-10 00:00","3378.1768",
"2018-05-11 00:00","2793.312",
"2018-05-12 00:00","3893.2551",
"2018-05-13 00:00","3603.3113",
"2018-05-14 00:00","16093.161",
"2018-05-15 00:00","2684.7356",
"2018-05-16 00:00","3355.9565",
"2018-05-17 00:00","2240.029",
"2018-05-18 00:00","3127.818",
"2018-05-19 00:00","3918.6477",
"2018-05-20 00:00","19448.42",
"2018-05-21 00:00","4610.182",
"2018-05-22 00:00","4036.8455",
"2018-05-23 00:00","3870.3123",
"2018-05-24 00:00","3059.6226",
"2018-05-25 00:00","1949.9556",
"2018-05-26 00:00","3381.6934",
"2018-05-27 00:00","1861.5049",
"2018-05-28 00:00","3079.215",
"2018-05-29 00:00","29189.898",
"2018-05-30 00:00","1534.2223",
"2018-05-31 00:00","18575.143",
"2018-06-01 00:00","1949.3403",
"2018-06-02 00:00","3291.2183",
"2018-06-03 00:00","3972.6914",
"2018-06-04 00:00","3013.062",
"2018-06-05 00:00","3024.9438",
"2018-06-06 00:00","2923.5781",
"2018-06-07 00:00","289.1231",
"2018-06-08 00:00","2937.6968",
"2018-06-09 00:00","3250.0083",
"2018-06-10 00:00","269.60928",
"2018-06-11 00:00","24713.21",
"2018-06-12 00:00","2974.2378",
"2018-06-13 00:00","3106.2444",
"2018-06-14 00:00","2377.8547",
"2018-06-15 00:00","2847.4397",
"2018-06-16 00:00","3529.4778",
"2018-06-17 00:00","323.37994",
"2018-06-18 00:00","17009.064",
"2018-06-19 00:00","32004.688",
"2018-06-20 00:00","2849.0583",
"2018-06-21 00:00","2025.2197",
"2018-06-22 00:00","326.13242",
"2018-06-23 00:00","29319.867",
"2018-06-24 00:00","3305.1667",
"2018-06-25 00:00","2804.7588",
"2018-06-26 00:00","3578.7334",
"2018-06-27 00:00","403.7528",
"2018-06-28 00:00","3529.5947",
"2018-06-29 00:00","30847.16",
"2018-06-30 00:00","3688.2297",
"2018-07-01 00:00","3054.3086",
"2018-07-02 00:00","3577.0461",
"2018-07-03 00:00","17448.844",
"2018-07-04 00:00","3463.2268",
"2018-07-05 00:00","2839.907",
"2018-07-06 00:00","2681.926",
"2018-07-07 00:00","1688.6276",
"2018-07-08 00:00","3845.0786",
"2018-07-09 00:00","16942.105",
"2018-07-10 00:00","3419.3743",
"2018-07-11 00:00","3661.5586",
"2018-07-12 00:00","407.5099",
"2018-07-13 00:00","337.44058",
"2018-07-14 00:00","3739.9707",
"2018-07-15 00:00","3785.502",
"2018-07-16 00:00","12214.002",
"2018-07-17 00:00","2620.2053",
"2018-07-18 00:00","2969.8945",
"2018-07-19 00:00","3008.2732",
"2018-07-20 00:00","3647.635",
"2018-07-21 00:00","3691.7314",
"2018-07-22 00:00","3221.8496",
"2018-07-23 00:00","3988.91",
"2018-07-24 00:00","3630.786",
"2018-07-25 00:00","4305.478",
"2018-07-26 00:00","320.9618",
"2018-07-27 00:00","341.93484",
"2018-07-28 00:00","4025.8467",
"2018-07-29 00:00","33.560875",
"2018-07-30 00:00","4010.8735",
"2018-07-31 00:00","3869.6885",
"2018-08-01 00:00","4074.7607",
"2018-08-02 00:00","4041.508",
"2018-08-03 00:00","16748.354",
"2018-08-04 00:00","3568.6875",
"2018-08-05 00:00","3201.0203",
"2018-08-06 00:00","2709.4507",
"2018-08-07 00:00","3389.7952",
"2018-08-08 00:00","260.64392",
"2018-08-09 00:00","334.74722",
"2018-08-10 00:00","3888.0994",
"2018-08-11 00:00","1758.9572",
"2018-08-12 00:00","3824.7244",
"2018-08-13 00:00","4113.079",
"2018-08-14 00:00","2362.0342",
"2018-08-15 00:00","2948.0747",
"2018-08-16 00:00","3107.9668",
"2018-08-17 00:00","3231.8413",
"2018-08-18 00:00","1864.8323",
"2018-08-19 00:00","36.49787",
"2018-08-20 00:00","3346.5684",
"2018-08-21 00:00","3126.1619",
"2018-08-22 00:00","3365.009",
"2018-08-23 00:00","3658.2761",
"2018-08-24 00:00","4088.7505",
"2018-08-25 00:00","4106.8213",
"2018-08-26 00:00","3442.764",
"2018-08-27 00:00","3391.0044",
"2018-08-28 00:00","2741.7434",
"2018-08-29 00:00","2831.445",
"2018-08-30 00:00","4171.334",
"2018-08-31 00:00","377.50787",
"2018-09-01 00:00","3427.2415",
"2018-09-02 00:00","18935.293",
"2018-09-03 00:00","3339.9377",
"2018-09-04 00:00","3958.2375",
"2018-09-05 00:00","3489.1372",
"2018-09-06 00:00","16292.535",
"2018-09-07 00:00","2851.865",
"2018-09-08 00:00","2071.648",
"2018-09-09 00:00","3023.6987",
"2018-09-10 00:00","3877.9182",
"2018-09-11 00:00","3262.3442",
"2018-09-12 00:00","1858.7915",
"2018-09-13 00:00","20646.01",
"2018-09-14 00:00","1930.9105",
"2018-09-15 00:00","3099.8145",
"2018-09-16 00:00","3446.7646",
"2018-09-17 00:00","38095.47",
"2018-09-18 00:00","2818.0898",
"2018-09-19 00:00","3109.2688",
"2018-09-20 00:00","3213.2563",
"2018-09-21 00:00","2736.1882",
"2018-09-22 00:00","3499.2778",
"2018-09-23 00:00","3164.7017",
"2018-09-24 00:00","3687.9941",
"2018-09-25 00:00","29637.71",
"2018-09-26 00:00","3533.28",
"2018-09-27 00:00","3280.791",
"2018-09-28 00:00","3602.2073",
"2018-09-29 00:00","1882.345",
"2018-09-30 00:00","4119.563",
"2018-10-01 00:00","3639.8345",
"2018-10-02 00:00","30961.266",
"2018-10-03 00:00","3739.5835",
"2018-10-04 00:00","1525.7909",
"2018-10-05 00:00","4434.292",
"2018-10-06 00:00","3357.7622",
"2018-10-07 00:00","3605.6838",
"2018-10-08 00:00","3984.9895",
"2018-10-09 00:00","3401.7312",
"2018-10-10 00:00","3405.072",
"2018-10-11 00:00","4292.369",
"2018-10-12 00:00","1861.0598",
"2018-10-13 00:00","3323.2935",
"2018-10-14 00:00","4265.5947",
"2018-10-15 00:00","17390.332",
"2018-10-16 00:00","395.61673",
"2018-10-17 00:00","3471.7825",
"2018-10-18 00:00","2930.7615",
"2018-10-19 00:00","3003.3281",
"2018-10-20 00:00","3236.7554",
"2018-10-21 00:00","3374.2832",
"2018-10-22 00:00","3859.9702",
"2018-10-23 00:00","3294.845",
"2018-10-24 00:00","2662.8882",
"2018-10-25 00:00","28448.09",
"2018-10-26 00:00","3641.3845",
"2018-10-27 00:00","1721.1011",
"2018-10-28 00:00","3073.8801",
"2018-10-29 00:00","3462.5405",
"2018-10-30 00:00","1935.1863",
"2018-10-31 00:00","3356.1843",
"2018-11-01 00:00","3682.8857",
"2018-11-02 00:00","30900.512",
"2018-11-03 00:00","3913.0837",
"2018-11-04 00:00","3835.491",
"2018-11-05 00:00","3815.7144",
"2018-11-06 00:00","3368.2117",
"2018-11-07 00:00","3882.112",
"2018-11-08 00:00","4285.785",
"2018-11-09 00:00","3695.5542",
"2018-11-10 00:00","339.7215",
"2018-11-11 00:00","3774.005",
"2018-11-12 00:00","4452.7407",
"2018-11-13 00:00","5231.722",
"2018-11-14 00:00","305.38083",
"2018-11-15 00:00","28157.984",
"2018-11-16 00:00","12757.067",
"2018-11-17 00:00","3191.4321",
"2018-11-18 00:00","2747.3005",
"2018-11-19 00:00","3002.5256",
"2018-11-20 00:00","21052.908",
"2018-11-21 00:00","2702.284",
"2018-11-22 00:00","2520.245",
"2018-11-23 00:00","3061.099",
"2018-11-24 00:00","3551.5417",
"2018-11-25 00:00","2583.7742",
"2018-11-26 00:00","2396.6328",
"2018-11-27 00:00","2871.3884",
"2018-11-28 00:00","21699.541",
"2018-11-29 00:00","226.09319",
"2018-11-30 00:00","29032.729",
"2018-12-01 00:00","12748.451",
"2018-12-02 00:00","3471.389",
"2018-12-03 00:00","28944.04",
"2018-12-04 00:00","39120.414",
"2018-12-05 00:00","2821.7483",
"2018-12-06 00:00","30645.582",
"2018-12-07 00:00","22385.492",
"2018-12-08 00:00","3285.4634",
"2018-12-09 00:00","1830.5494",
"2018-12-10 00:00","2655.1252",
"2018-12-11 00:00","3234.8696",
"2018-12-12 00:00","10727.77",
"2018-12-13 00:00","3199.5212",
"2018-12-14 00:00","3039.1106",
"2018-12-15 00:00","3128.688",
"2018-12-16 00:00","3444.3933",
"2018-12-17 00:00","3083.2205",
"2018-12-18 00:00","15630.015",
"2018-12-19 00:00","25827.832",
"2018-12-20 00:00","2495.4531",
"2018-12-21 00:00","26685.656",
"2018-12-22 00:00","39.60876",
"2018-12-23 00:00","1915.7373",
"2018-12-24 00:00","1680.191",
"2018-12-25 00:00","3445.832",
"2018-12-26 00:00","3077.1643",
"2018-12-27 00:00","3264.9373",
"2018-12-28 00:00","3051.1538",
"2018-12-29 00:00","15062.776",
"2018-12-30 00:00","3226.0872",
"2018-12-31 00:00","343.418",
"2019-01-01 00:00","3733.5984",
"2019-01-02 00:00","3562.6506",
"2019-01-03 00:00","3089.8462",
"2019-01-04 00:00","3941.471",
"2019-01-05 00:00","2158.0876",
"2019-01-06 00:00","3681.9048",
"2019-01-07 00:00","4051.4543",
"2019-01-08 00:00","40.88579",
"2019-01-09 00:00","3735.021",
"2019-01-10 00:00","3481.3135",
"2019-01-11 00:00","4543.041",
"2019-01-12 00:00","3685.1414",
"2019-01-13 00:00","3218.5557",
"2019-01-14 00:00","3943.6511",
"2019-01-15 00:00","3742.1748",
"2019-01-16 00:00","4153.2754",
"2019-01-17 00:00","3516.745",
"2019-01-18 00:00","1736.7742",
"2019-01-19 00:00","2195.8984",
"2019-01-20 00:00","3723.628",
"2019-01-21 00:00","21251.809",
"2019-01-22 00:00","2808.5625",
"2019-01-23 00:00","2677.9263",
"2019-01-24 00:00","3313.3662",
"2019-01-25 00:00","18532.246",
"2019-01-26 00:00","3879.6829",
"2019-01-27 00:00","3653.7727",
"2019-01-28 00:00","23439.166",
"2019-01-29 00:00","2218.8064",
"2019-01-30 00:00","9414.589",
"2019-01-31 00:00","16759.28",
"2019-02-01 00:00","19608.98",
"2019-02-02 00:00","10381.788",
"2019-02-03 00:00","3312.4639",
"2019-02-04 00:00","14756.492",
"2019-02-05 00:00","28772.232",
"2019-02-06 00:00","24010.701",
"2019-02-07 00:00","16165.707",
"2019-02-08 00:00","21325.787",
"2019-02-09 00:00","17078.795",
"2019-02-10 00:00","3522.9678",
"2019-02-11 00:00","16019.611",
"2019-02-12 00:00","29709.588",
"2019-02-13 00:00","14399.638",
"2019-02-14 00:00","20152.725",
"2019-02-15 00:00","21812.543",
"2019-02-16 00:00","2521.6982",
"2019-02-17 00:00","312.6711",
"2019-02-18 00:00","3400.473",
"2019-02-19 00:00","2548.352",
"2019-02-20 00:00","2588.9746",
"2019-02-21 00:00","3013.2043",
"2019-02-22 00:00","24316.69",
"2019-02-23 00:00","3836.1167",
"2019-02-24 00:00","2760.9072",
"2019-02-25 00:00","22485.477",
"2019-02-26 00:00","3280.6013",
"2019-02-27 00:00","2122.2366",
"2019-02-28 00:00","2646.555",
"2019-03-01 00:00","3214.3335",
"2019-03-02 00:00","2319.2292",
"2019-03-03 00:00","3801.42",
"2019-03-04 00:00","21517.76",
"2019-03-05 00:00","16618.232",
"2019-03-06 00:00","1719.341",
"2019-03-07 00:00","2401.976",
"2019-03-08 00:00","16876.639",
"2019-03-09 00:00","2937.221",
"2019-03-10 00:00","3549.2205",
"2019-03-11 00:00","4346.443",
"2019-03-12 00:00","28050.271",
"2019-03-13 00:00","3019.6501",
"2019-03-14 00:00","27024.328",
"2019-03-15 00:00","25747.375",
"2019-03-16 00:00","3960.8904",
"2019-03-17 00:00","2173.6213",
"2019-03-18 00:00","3372.1519",
"2019-03-19 00:00","3068.7463",
"2019-03-20 00:00","2635.1736",
"2019-03-21 00:00","21580.525",
"2019-03-22 00:00","35037.41",
"2019-03-23 00:00","3781.9314",
"2019-03-24 00:00","3509.258",
"2019-03-25 00:00","379.43033",
"2019-03-26 00:00","3021.7307",
"2019-03-27 00:00","17542.28",
"2019-03-28 00:00","2634.7192",
"2019-03-29 00:00","19116.725",
"2019-03-30 00:00","3693.3472",
"2019-03-31 00:00","3173.5415",
"2019-04-01 00:00","2902.9128",
"2019-04-02 00:00","20567.873",
"2019-04-03 00:00","4523.8716",
"2019-04-04 00:00","3559.872",
"2019-04-05 00:00","3348.822",
"2019-04-06 00:00","3448.8203",
"2019-04-07 00:00","3956.3477",
"2019-04-08 00:00","12405.947",
"2019-04-09 00:00","24773.637",
"2019-04-10 00:00","22320.725",
"2019-04-11 00:00","14287.189",
"2019-04-12 00:00","2083.9985",
"2019-04-13 00:00","15311.327",
"2019-04-14 00:00","2554.486",
"2019-04-15 00:00","12115.168",
"2019-04-16 00:00","18369.604",
"2019-04-17 00:00","2916.884",
"2019-04-18 00:00","26305.75",
"2019-04-19 00:00","33317.28",
"2019-04-20 00:00","1383.0562",
"2019-04-21 00:00","2909.5967",
"2019-04-22 00:00","2910.7769",
"2019-04-23 00:00","16099.125",
"2019-04-24 00:00","2696.6287",
"2019-04-25 00:00","26789.104",
"2019-04-26 00:00","2916.7178",
"2019-04-27 00:00","3737.4463",
"2019-04-28 00:00","336.2477",
"2019-04-29 00:00","3953.4238",
"2019-04-30 00:00","23360.156",
"2019-05-01 00:00","3269.42",
"2019-05-02 00:00","4150.463",
"2019-05-03 00:00","3473.9104",
"2019-05-04 00:00","2777.367",
"2019-05-05 00:00","3063.7427",
"2019-05-06 00:00","3507.726",
"2019-05-07 00:00","27325.404",
"2019-05-08 00:00","3369.0984",
"2019-05-09 00:00","3406.3193",
"2019-05-10 00:00","21948.857",
"2019-05-11 00:00","14441.393",
"2019-05-12 00:00","3709.0752",
"2019-05-13 00:00","28967.584",
"2019-05-14 00:00","2972.6611",
"2019-05-15 00:00","19810.912",
"2019-05-16 00:00","4474.555",
"2019-05-17 00:00","3247.3962",
"2019-05-18 00:00","3689.153",
"2019-05-19 00:00","3526.2734",
"2019-05-20 00:00","4116.5815",
"2019-05-21 00:00","4598.954",
"2019-05-22 00:00","4046.6372",
"2019-05-23 00:00","368.48682",
"2019-05-24 00:00","4173.9307",
"2019-05-25 00:00","4041.6194",
"2019-05-26 00:00","3972.422",
"2019-05-27 00:00","5223.996",
"2019-05-28 00:00","3708.2207",
"2019-05-29 00:00","3761.6196",
"2019-05-30 00:00","4026.374",
"2019-05-31 00:00","20964.32",
"2019-06-01 00:00","16218.6",
"2019-06-02 00:00","16084.995",
"2019-06-03 00:00","3137.1858",
"2019-06-04 00:00","3600.5786",
"2019-06-05 00:00","2677.4292",
"2019-06-06 00:00","17059.914",
"2019-06-07 00:00","29214.594",
"2019-06-08 00:00","3148.4668",
"2019-06-09 00:00","2815.1594",
"2019-06-10 00:00","3537.1445",
"2019-06-11 00:00","21397.88",
"2019-06-12 00:00","2365.744",
"2019-06-13 00:00","3751.9795",
"2019-06-14 00:00","3586.1924",
"2019-06-15 00:00","33365.18",
"2019-06-16 00:00","24833.78",
"2019-06-17 00:00","25929.639",
"2019-06-18 00:00","162111.5",
"2019-06-19 00:00","3437.2507",
"2019-06-20 00:00","3662.483",
"2019-06-21 00:00","24519.422",
"2019-06-22 00:00","16998.453",
"2019-06-23 00:00","3476.1807",
"2019-06-24 00:00","3510.4065",
"2019-06-25 00:00","18928.459",
"2019-06-26 00:00","23545.074",
"2019-06-27 00:00","17376.846",
"2019-06-28 00:00","2805.3057",
"2019-06-29 00:00","1938.1213",
"2019-06-30 00:00","18641.75",
"2019-07-01 00:00","18752.85",
"2019-07-02 00:00","2535.9338",
"2019-07-03 00:00","30571.947",
"2019-07-04 00:00","3708.4875",
"2019-07-05 00:00","35175.797",
"2019-07-06 00:00","1911.08",
"2019-07-07 00:00","1664.2505",
"2019-07-08 00:00","2051.3318",
"2019-07-09 00:00","17940.877",
"2019-07-10 00:00","22622.377",
"2019-07-11 00:00","28171.1",
"2019-07-12 00:00","25638.652",
"2019-07-13 00:00","23292.387",
"2019-07-14 00:00","22787.07",
"2019-07-15 00:00","21097.86",
"2019-07-16 00:00","22717.111",
"2019-07-17 00:00","18744.998",
"2019-07-18 00:00","28612.004",
"2019-07-19 00:00","22457.51",
"2019-07-20 00:00","1904.4462",
"2019-07-21 00:00","3639.1501",
"2019-07-22 00:00","34325.254",
"2019-07-23 00:00","2589.768",
"2019-07-24 00:00","30782.627",
"2019-07-25 00:00","15963.728",
"2019-07-26 00:00","3851.285",
"2019-07-27 00:00","3116.4753",
"2019-07-28 00:00","3527.0876",
"2019-07-29 00:00","22608.145",
"2019-07-30 00:00","17057.1",
"2019-07-31 00:00","3928.8516",
"2019-08-01 00:00","4265.4785",
"2019-08-02 00:00","371.71198",
"2019-08-03 00:00","3067.7173",
"2019-08-04 00:00","3340.487",
"2019-08-05 00:00","20148.432",
"2019-08-06 00:00","19373.096",
"2019-08-07 00:00","4094.5608",
"2019-08-08 00:00","3257.726",
"2019-08-09 00:00","3174.727",
"2019-08-10 00:00","18426.326",
"2019-08-11 00:00","3315.4458",
"2019-08-12 00:00","3958.5046",
"2019-08-13 00:00","4224.4043",
"2019-08-14 00:00","2181.433",
"2019-08-15 00:00","2914.336",
"2019-08-16 00:00","3330.6448",
"2019-08-17 00:00","15507.106",
"2019-08-18 00:00","null",
"2019-08-19 00:00","3756.3005",
"2019-08-20 00:00","214813.47",
"2019-08-21 00:00","198927.31",
"2019-08-22 00:00","2217.5337",
"2019-08-23 00:00","3884.6255",
"2019-08-24 00:00","3015.1746",
"2019-08-25 00:00","3088.1787",
"2019-08-26 00:00","3529.5032",
"2019-08-27 00:00","4654.601",
"2019-08-28 00:00","3726.4487",
"2019-08-29 00:00","4003.933",
"2019-08-30 00:00","2202.3184",
"2019-08-31 00:00","1886.5082",
"2019-09-01 00:00","1745.9333",
"2019-09-02 00:00","4535.643",
"2019-09-03 00:00","4194.144",
"2019-09-04 00:00","30108.527",
"2019-09-05 00:00","34.80755",
"2019-09-06 00:00","4127.7407",
"2019-09-07 00:00","4352.9814",
"2019-09-08 00:00","339.2274",
"2019-09-09 00:00","1973.845",
"2019-09-10 00:00","3164.1885",
"2019-09-11 00:00","3661.9983",
"2019-09-12 00:00","1921.1051",
"2019-09-13 00:00","4063.505",
"2019-09-14 00:00","3511.6106",
"2019-09-15 00:00","4017.5852",
"2019-09-16 00:00","2383.682",
"2019-09-17 00:00","3602.4343",
"2019-09-18 00:00","4678.1313",
"2019-09-19 00:00","3432.647",
"2019-09-20 00:00","2082.629",
"2019-09-21 00:00","3930.223",
"2019-09-22 00:00","3849.2625",
"2019-09-23 00:00","23777.266",
"2019-09-24 00:00","3061.586",
"2019-09-25 00:00","2297.0166",
"2019-09-26 00:00","3886.411",
"2019-09-27 00:00","3285.4812",
"2019-09-28 00:00","3933.8132",
"2019-09-29 00:00","3768.2573",
"2019-09-30 00:00","3270.8655",
"2019-10-01 00:00","3395.9312",
"2019-10-02 00:00","3364.131",
"2019-10-03 00:00","3360.6602",
"2019-10-04 00:00","3362.727",
"2019-10-05 00:00","3333.8457",
"2019-10-06 00:00","4329.422",
"2019-10-07 00:00","3609.4548",
"2019-10-08 00:00","39.079544",
"2019-10-09 00:00","3526.4653",
"2019-10-10 00:00","3522.839",
"2019-10-11 00:00","4271.1367",
"2019-10-12 00:00","2358.6704",
"2019-10-13 00:00","3485.5583",
"2019-10-14 00:00","2215.47",
"2019-10-15 00:00","3681.7563",
"2019-10-16 00:00","2039.6229",
"2019-10-17 00:00","3530.672",
"2019-10-18 00:00","2783.1091",
"2019-10-19 00:00","3635.015",
"2019-10-20 00:00","3585.5088",
"2019-10-21 00:00","4136.168",
"2019-10-22 00:00","21882.467",
"2019-10-23 00:00","1839.0398",
"2019-10-24 00:00","3614.7158",
"2019-10-25 00:00","17237.004",
"2019-10-26 00:00","3212.6462",
"2019-10-27 00:00","2980.5864",
"2019-10-28 00:00","16435.695",
"2019-10-29 00:00","2539.533",
"2019-10-30 00:00","38751.64",
"2019-10-31 00:00","2895.558",
